id,name,price,subcategoria,categoria
11404389,Graxa Branca 290ml,15.45,Lubrificação,Aditivos e Lubrificantes
11404489,Jogo de Brocas Aço Rápido Com 5 Peças de,33.02,Brocas,Ferramentas em Geral
11404589,Macaco Garrafa 04 Toneladas - Caminhoes ,188.19,Equipamento Hidráulico,Equipamento Auto Center
11404689,Limpa Pára-Brisa 100ml,5.07,Limpeza Automotiva,Aditivos e Lubrificantes
11404789,Soquete Allen Hexagonal Curto Encaixe 1/,32.4,Soquete de 1/2,Ferramentas Manuais
11404889,Soquete Estriado Longo Encaixe 1/2 - 19M,38.11,Soquete de 1/2,Ferramentas Manuais
11405089,Coifa Ilha Nardelli Retangular Inox 90cm,2899,Utensílios de Cozinha,Para Você e Sua Casa
11405189,Cera Protetora Automotiva 200 Gramas,13.22,Limpeza Automotiva,Aditivos e Lubrificantes
11405289,Limpa Pneus 500ml,7.13,Limpeza Automotiva,Aditivos e Lubrificantes
11405389,"Pasta Desengraxante Gel 2,5kg",53.22,Limpeza Automotiva,Aditivos e Lubrificantes
11405489,Lava Autos com 500 ml,6.59,Limpeza Automotiva,Aditivos e Lubrificantes
11405589,Massa para Polir 500 Gramas,17.67,Limpeza Automotiva,Aditivos e Lubrificantes
11406089,Estante Gaveteiro Metálica 150x99x20cm C,701.4,Móveis Para Oficina,Equipamento Auto Center
11406189,"Fio De Sisal 2,0mm 1,0kg 300m/kg F-300/1",40.95,Utilidades Para Jardinagem,Jardinagem
11406289,"Lençol De Borracha Comum 1/8  3,2x1000mm",130.2,Acessórios Para Oficina,Equipamento Auto Center
11406389,Lona polietileno 10x4m laranja 100 micra,157.5,Acessórios Para Oficina,Equipamento Auto Center
11406489,Lona polietileno 6x3m azul 100 micras le,77.7,Acessórios Para Oficina,Equipamento Auto Center
11406589,"Mangueira Cristal Transparente 5/8""X1,5m",244.65,Utilidades Para Jardinagem,Jardinagem
11406689,Martelo bola 300g aço forjado cabo fibra,48.3,Martelos,Ferramentas Manuais
11406789,Polia Alumínio 1 Canal Perfil A 60mm com,40.95,Utilidades Para Máquinas Elétricas,Ferramentas Elétricas e Máquinas
11406889,Polia alumínio 50mm 1 canal perfil a - V,15.6,Utilidades Para Máquinas Elétricas,Ferramentas Elétricas e Máquinas
11406989,Polia alumínio 50mm 2 canais perfil a - ,22.05,Utilidades Para Máquinas Elétricas,Ferramentas Elétricas e Máquinas
11407589,Silicone Finalizador 100ml,6.61,Limpeza Automotiva,Aditivos e Lubrificantes
11407689,Fluido para Freios DOT 3 500ml,14.33,Lubrificação,Aditivos e Lubrificantes
11407789,Fluido para Freios DOT 4 com 500ml,19.89,Lubrificação,Aditivos e Lubrificantes
11407889,Descarbonizante DRP-80 290ml,15.44,Aditivos P/ Carburador,Aditivos e Lubrificantes
11407989,Higienizador para o Sistema de Ar Condic,16.56,Limpeza Automotiva,Aditivos e Lubrificantes
11408289,Pneu Aro 15 Linglong 195/60R15 88H Green,352,Carros,Pneus
11408489,Regulador de Pressão Argônio RA-200,139.89,Máquinas de Solda Acessórios,Ferramentas Elétricas e Máquinas
11408789,Limpa Ar Condicionado e Ventilação de La,10.56,Limpeza Automotiva,Aditivos e Lubrificantes
11408889,"Abraçadeira de nylon 400x4,8mm preta com",45.15,Abraçadeiras,Ferramentas em Geral
11409089,Broca Anular Encaixe Weldon 22x30mm - Vo,180.6,Brocas,Ferramentas em Geral
11409289,"Engate rápido fêmea 1/4"" aço carbono zin",16.8,Acessórios Pneumáticos,Ferramentas Pneumáticas
11409489,"Broca Aço Rápido 8,0mm Haste Paralela Di",15.75,Brocas,Ferramentas em Geral
11409589,Furadeira 3/8 Pol. 450W 220V,488.78,Furadeira,Ferramentas Elétricas e Máquinas
11409689,Furadeira de Impacto 1/2 Pol. 760W 220V,489.9,Furadeira,Ferramentas Elétricas e Máquinas
11409789,Furadeira de Impacto 1/2 Pol. 1010W 110V,1666.56,Furadeira,Ferramentas Elétricas e Máquinas
11409889,Furadeira de Impacto de 720 W com Mandri,1272.17,Furadeira,Ferramentas Elétricas e Máquinas
11410089,Eixo de Serra Circular N.1 5/8'' ESC-100,196.35,Utilidades Para Máquinas Elétricas,Ferramentas Elétricas e Máquinas
11410389,"Lima redonda para motosserra 8x5/32"" sem",13.65,Ferramentas Funilaria,Funilaria e Pintura
11410489,Lima Rotativa Abaulada 3mmX16mm com Hast,21,Ferramentas Funilaria,Funilaria e Pintura
11410689,Martelete Combinado SDS PLUS 800W 220V c,799.9,Marteletes Elétricos,Ferramentas Elétricas e Máquinas
11410889,Toalha Microfibra 30x40 cm 200 G/M² Pret,33.6,Limpeza Automotiva,Aditivos e Lubrificantes
11411089,Tupia de Laminação 530W 6mm 30.000rpm 22,488.78,Tupias e Plainas,Ferramentas Elétricas e Máquinas
11411289,"Soquete estriado enc 1/2"" 13mm longo van",23.1,Soquete de 1/2,Ferramentas Manuais
11411589,Serra Tico-Tico 720 watts 220V,1555.44,Serra Elétrica,Ferramentas Elétricas e Máquinas
11411789,Serra de Esquadria 1650 W 220 V,1709.9,Serra Elétrica,Ferramentas Elétricas e Máquinas
11411889,Serra Tico Tico 450W 220V,644.33,Serra Elétrica,Ferramentas Elétricas e Máquinas
11411989,Lima Rotativa Vídea Cilíndrica 12x25mm H,78.75,Ferramentas Funilaria,Funilaria e Pintura
11412389,Macaco Jacaré Rebaixado 3T,1977.67,Equipamento Hidráulico,Equipamento Auto Center
11412489,Engate Rápido de 1/4 Pol. Fêmea,19.89,Acessórios Pneumáticos,Ferramentas Pneumáticas
11412589,Jogo de Pontas Montadas e Escovas com 12,138.78,Utilidades Para Máquinas Elétricas,Ferramentas Elétricas e Máquinas
11412989,"Soquete sextavado enc 1/2"" 6mm curto van",14.7,Soquete de 1/2,Ferramentas Manuais
11413289,Furadeira Dewalt 710w C/ Impacto Maleta ,398,Furadeira,Ferramentas Elétricas e Máquinas
11413389,"Broca sds plus 13,00x100x160mm 2 cortes ",18.9,Brocas,Ferramentas em Geral
11413589,Broca/Macho M8 Combinada Vonder,51.45,Brocas,Ferramentas em Geral
11413889,Kit PXC 1 Carregador 1 Bateria 18v 2.5ah,449,Parafusadeiras Elétricas,Ferramentas Elétricas e Máquinas
11414289,Broca Aço Rápido 3/8  Haste Paralela Din,21,Brocas,Ferramentas em Geral
11415989,ALICATE UNIVERSAL - R28301200 - GEDORE,48.94,Alicates,Ferramentas Manuais
11418389,Compressor 140psi 10MPI/150 Litros Monof,3987.45,Compressor de ar,Ferramentas Elétricas e Máquinas
11418589,Compressor Schulz BRAVO CSL 10 BR/100 L ,3867.9,Compressor de ar,Ferramentas Elétricas e Máquinas
11419089,CHAVE DE IMPACTO PNEUMÁTICA 1/2” SUPER T,934.71,Chave Impacto,Ferramentas Pneumáticas
11421089,Grampo Sargento tipo C Nº 3,47.67,Grampos,Ferramentas Manuais
11422289,Compressor 140psi 10MPI/150 Litros Trifá,4333.22,Compressor de ar,Ferramentas Elétricas e Máquinas
11427189,Alicate 10 Pol. de Bomba D'Água ,90.97,Alicates,Ferramentas Manuais
11428089,Escova tipo copo 2 Pol. com haste 1/4 Po,9.89,Escovas de Aço,Ferramentas em Geral
11433589,Motocompressor de Ar Direto G3 2.3 PCM 1,662,Compressor de ar,Ferramentas Elétricas e Máquinas
11433889,Macaco tipo Jacaré 1370mm 5T com Roda de,3155.44,Equipamento Hidráulico,Equipamento Auto Center
11433989,Macaco tipo jacaré 7 toneladas com roda ,3877.67,Equipamento Hidráulico,Equipamento Auto Center
11434289,Prensa Hidráulica para 10 Toneladas,1194.9,Equipamento Hidráulico,Equipamento Auto Center
11434389,Prensa hidráulica para 40 T,5999.89,Equipamento Hidráulico,Equipamento Auto Center
11434489,Prensa Hidráulica para 60 Toneladas,12877.67,Equipamento Hidráulico,Equipamento Auto Center
11434589,Prensa Hidráulica 100 Toneladas com Auxi,18218.89,Equipamento Hidráulico,Equipamento Auto Center
11434789,Guincho Hidráulico 3 Toneladas com Prolo,4908,Equipamento Hidráulico,Equipamento Auto Center
11435089,Elevador Automotivo Trifásico Vermelho p,16426.8,Elevadores e Rampas,Equipamento Auto Center
11435789,Serra Copo 3/4 Pol.,19.89,Serra Copo,Ferramentas em Geral
11436289,Suporte para Serra Copo N.1 (14 a 30mm) ,21,Serra Copo,Ferramentas em Geral
11436889,Broca Widea c/ metal duro p/ contrução c,12.11,Brocas,Ferramentas em Geral
11437089,Broca SDS-Plus para Contrução Civil de 1,14.33,Brocas,Ferramentas em Geral
11437189,Broca Widea c/ metal duro p/ contrução c,12.11,Brocas,Ferramentas em Geral
11437289,Broca Widea c/ metal duro p/ construção ,21,Brocas,Ferramentas em Geral
11437389,Broca Widea c/ metal duro p/ contrução c,24.33,Brocas,Ferramentas em Geral
11437489,Broca de Widea para Concreto 5 x 110mm c,6.56,Brocas,Ferramentas em Geral
11437589,Broca de Widea para Concreto 6 x 110mm c,6.66,Brocas,Ferramentas em Geral
11437689,Broca para Concreto SDS Plus 6 x 160mm,7.91,Brocas,Ferramentas em Geral
11437789,Broca Widea de 8 x 110mm para Construção,6.85,Brocas,Ferramentas em Geral
11437889,Broca Widea SDS-Plus 8 x 160mm,11.5,Brocas,Ferramentas em Geral
11437989,Broca SDS-Plus para Construção Civil de ,12.11,Brocas,Ferramentas em Geral
11438089,Broca de Widea para Construção Civil com,9.08,Brocas,Ferramentas em Geral
11438189,Broca Widea c/ metal duro p/ contrução c,9.89,Brocas,Ferramentas em Geral
11439889,Broca em Aço Rápido para Metal 3mm,5.26,Brocas,Ferramentas em Geral
11441289,Paquímetro Analógico 24 Pol.,671,Instrumentos P/ Medidas,Injeção Eletrônica e Motor
11441389,Paquímetro de Profundidade 150 mm,183.22,Instrumentos P/ Medidas,Injeção Eletrônica e Motor
11441489,Jogo de Brocas em Aço Rápido com 13 Peça,58.78,Brocas,Ferramentas em Geral
11441589,Transferidor de 180 Graus com Escala de ,58.78,Instrumentos P/ Medidas,Injeção Eletrônica e Motor
11441789,Jogo de Limas Agulha 140 mm com 12 Peças,39.9,Ferramentas Funilaria,Funilaria e Pintura
11441989,Adaptador SDS Plus para Mandril  Rosca 1,14.33,Mandril e Chaves,Ferramentas em Geral
11443689,Alicate 8 Pol. Universal  208x48mm,86.56,Alicates,Ferramentas Manuais
11444389,Densímetro para Bateria,122.11,Teste de Bateria,Auto Elétrica
11445189,Micrômetro Externo Digital 0 a 25 mm,599.89,Instrumentos P/ Medidas,Injeção Eletrônica e Motor
11445289,Comparador de Diâmetro Interno 18 a 35 m,649.89,Instrumentos P/ Medidas,Injeção Eletrônica e Motor
11451289,Brocas para Fibrocimento e Mourão 250 mm,28.78,Brocas,Ferramentas em Geral
11451889,Conjunto de Brocas HSS de Aço Rápido em ,164.33,Brocas,Ferramentas em Geral
11452089,Jogo de Brocas Helicoidais em Aço Rápido,244.33,Brocas,Ferramentas em Geral
11453889,Tesoura de Chapa Tipo Aviação Corte Reto,128.9,Ferramentas Funilaria,Funilaria e Pintura
11453989,Tesoura de Chapas Tipo Aviação Corte Dir,155.44,Ferramentas Funilaria,Funilaria e Pintura
11454089,Tesoura de Chapas Tipo Aviação Corte Esq,125.92,Ferramentas Funilaria,Funilaria e Pintura
11454889,Trena Standard 3 m x 1/2 Pol.,23.22,Trenas,Construção Civil
11455089,Trena Standard 8 m x 1 Pol.,63.22,Trenas,Construção Civil
11461489,Broca em Aço Rápido 10mm para Metal com ,17.41,Brocas,Ferramentas em Geral
11464289,Kit com 3 Mini Alicates 5 Pol. de Pressã,85.44,Alicates,Ferramentas Manuais
11464789,Serra Circular de 7.1/4 Pol. 1.800 W 110,1299.89,Serra Elétrica,Ferramentas Elétricas e Máquinas
11464889,Serra Circular de 7.1/4 Pol. 1.800 W  22,1555.44,Serra Elétrica,Ferramentas Elétricas e Máquinas
11466189,Macaco hidráulico até 2 Toneladas com ma,209.4,Equipamento Hidráulico,Equipamento Auto Center
11466789,Alicate Expansor para Anéis de Pistão de,156.56,Alicates,Ferramentas Manuais
11467189,"Martelo Anti-Retrocesso 1,5lbs",117.67,Martelos,Ferramentas Manuais
11467689,Jogo de Soquetes de Impacto 24 a 41mm x ,1022.11,Jogo de Soquetes de Impacto,Ferramentas Manuais
11467889,Alicate de Pressão com Mordentes em Aço ,84.33,Alicates,Ferramentas Manuais
11469889,Hidrolavadora Industrial 500 Libras Moto,4544.33,Lavadora de Alta Pressão,Lava Jato e Posto
11470689,Extrator da Bomba de Óleo Refrigerado à ,96.56,Linha Volkswagen,Ferramentas Automotivas
11470789,Extrator Universal da Tampa do Alternado,175.44,Ferramentas Especiais P/Auto Elétrica,Auto Elétrica
11471189,Extrator da Capa do Rolamento do Eixo Di,226.9,Linha Chevrolet,Ferramentas Automotivas
11471389,Extrator do Pinhão do Distribuidor do Mo,105.44,Linha Volkswagen,Ferramentas Automotivas
11471589,Ferramenta para Travar Eixos do Comando ,49.89,Linha Volkswagen,Ferramentas Automotivas
11471689,Extrator da Polia da Àrvore de Manivelas,178.78,Linha Volkswagen,Ferramentas Automotivas
11471989,Ferramenta para Travar a Polia da Bomba ,57.47,Linha Volkswagen,Ferramentas Automotivas
11472689,Caixa de Ferramentas Sanfonada 7 Gavetas,159.9,Caixa de Ferramentas,Ferramentas Manuais
11472789,Caixa de Ferramentas Sanfonada 5 Gavetas,124.33,Caixa de Ferramentas,Ferramentas Manuais
11473389,Grafite Lubrificante Seco Spray 200ml,22.11,Lubrificação,Aditivos e Lubrificantes
11473489,Silicone Lubrificante Multiuso com 300ml,28.78,Lubrificação,Aditivos e Lubrificantes
11473589,Limpa Contato Elétrico Spray 300ml,24.33,Lubrificação,Aditivos e Lubrificantes
11473789,Graxa Branca de Proteção 300 ml em Spray,26.56,Lubrificação,Aditivos e Lubrificantes
11480989,Protetor Auricular de Silicone com Cordã,2.11,Protetor Auricular,EPI
11483689,Escova de Aço Carbono Cabo Plástico com ,19.89,Escovas de Aço,Ferramentas em Geral
11484389,Lavadora de Alta Pressão Profissional 15,2666.56,Lavadora de Alta Pressão,Lava Jato e Posto
11484489,Lavadora de Alta Pressão Profissional 21,2877.78,Lavadora de Alta Pressão,Lava Jato e Posto
11488689,Capa para Proteção do Banco - 01 Unidade,44.9,Acessórios Para Oficina,Equipamento Auto Center
11488789,Jogo de Capas para Proteção do Banco e L,91,Acessórios Para Oficina,Equipamento Auto Center
11488889,Jogo com 02 Capas para Proteção Lateral ,57.67,Acessórios Para Oficina,Equipamento Auto Center
11491889,Cortador de Grama Recyclador 1800W 35cm ,777.67,Cortadores de Grama,Jardinagem
11494489,Jogo de Chaves de Fenda/Philips com 7 Pe,32.15,Chave de Fenda e Philips,Ferramentas Manuais
11494889,Lima Grosa Redonda para Madeira 10 Pol.,44.33,Ferramentas Funilaria,Funilaria e Pintura
11497189,Hidro Pistola Multifunção para Engate Rá,56.9,Utilidades Para Jardinagem,Jardinagem
11497689,Suporte Fixo para Mangueira de 25 a 30 M,19.89,Utilidades Para Jardinagem,Jardinagem
11497789,Chave tipo Ninja de 8 x 9 x 10mm,26.9,Chave Especial,Ferramentas Manuais
11499589,Chave de Impacto de 1/2 Pol com Kit de 1,511,Chave Impacto,Ferramentas Pneumáticas
11499689,Rampa para Alinhamento Pneumática 4000Kg,15111.02,Elevadores e Rampas,Equipamento Auto Center
11500089,Jogo de Soquetes Estriado de 1/2 Pol. co,243.22,Jogo de Soquetes,Ferramentas Manuais
11631589,Disco de Corte de Metal Reforçado de 4.1,6.28,Abrasivos,Ferramentas em Geral
11633189,Jogo de Prisma de 1 à 20 Vermelho,315.44,Acessórios Para Oficina,Equipamento Auto Center
11633789,Carrinho Fechado com 6 Gavetas com Repar,1177.67,Móveis Para Oficina,Equipamento Auto Center
11633889,Mini-Extrator 40mm com 3 Garras,166.56,Saca Polia,Ferramentas Automotivas
11635889,Chave Starter de 10x12 mm,45.97,Chave Especial,Ferramentas Manuais
11636089,Chave Biela de 9mm Tipo L,23.76,Chave L Biela,Ferramentas Manuais
11636389,Chave de Fenda de 3/8 x 12 Pol.,36.89,Chave de Fenda e Philips,Ferramentas Manuais
11636489,Jogo de Chaves de Fenda/Phillips com 5 P,63.14,Chave de Fenda e Philips,Ferramentas Manuais
11636589,Jogo de Chaves de Fenda e Phillips com 5,54.98,Chave de Fenda e Philips,Ferramentas Manuais
11636789,Jogo de Brocas com 3 Pontas para Madeira,43.2,Brocas,Ferramentas em Geral
11636889,Jogo de Chaves Fenda e Phillips com 5 Pe,59.88,Chave de Fenda e Philips,Ferramentas Manuais
11637489,Ferramenta para Posicionamento e Instala,399.89,Linha Volkswagen,Ferramentas Automotivas
11637589,Ferramenta para Regular Tensão de Correi,76.56,Linha Fiat,Ferramentas Automotivas
11638089,Extensão com Encaixe 1/2-3 Pol.,36.71,Extensão P/ Soquete,Ferramentas Manuais
11638689,Esmerilhadeira Angular 4.1/2 Pol 720W 11,416.56,Esmerilhadeira,Ferramentas Elétricas e Máquinas
11638789,Cera Limpadora Orbimax de 200g,11.11,Limpeza Automotiva,Aditivos e Lubrificantes
11638889,Desengripante Spray White Lub Super 300m,10.77,Lubrificação,Aditivos e Lubrificantes
11639789,"Pistola de Pintura HVLP com Bico 1,4 mm ",333.22,Pistola Para Pintura,Funilaria e Pintura
11640489,Jogo de Chaves Hexagonais em Polegadas c,33.22,Jogo de Chave Allen,Ferramentas Manuais
11640789,Saca Polia 8 Pol. com 2 Garras Articuláv,460,Saca Polia,Ferramentas Automotivas
11641189,Pistola de Pintura HVLP 600 ML,877.67,Pistola Para Pintura,Funilaria e Pintura
11641289,Jogo de Soquetes 3/4 pol. com 14 Peças,1222.11,Jogo de Soquetes,Ferramentas Manuais
11641389,Jogo de Soquetes 3/4 pol. com 20 peças,1307.02,Jogo de Soquetes,Ferramentas Manuais
11642989,Soquete Sextavado 19mm com Encaixe de 1/,14.9,Soquete de 1/2,Ferramentas Manuais
11643089,Soquete Sextavado 32mm com Encaixe de 1/,24.24,Soquete de 1/2,Ferramentas Manuais
11643589,Chave Hexagonal Curta 17mm,46.85,Chave Allen,Ferramentas Manuais
11643689,Chave Hexagonal Curta de 5/8 Pol.,30.99,Chave Allen,Ferramentas Manuais
11643789,Chave Hexagonal Longa de 11mm,27.67,Chave Allen,Ferramentas Manuais
11644389,Mochila MOV com 11 Bolsos,227.39,Maleta de Ferramentas e Bolsas,Ferramentas Manuais
11644889,Ferramenta para Roda Fônica da Árvore da,255.44,Linha Volkswagen,Ferramentas Automotivas
11644989,Saca Polias 4 Pol. com 2 Garras,263.22,Saca Polia,Ferramentas Automotivas
11657089,Plaina Elétrica 82mm 620W 220V,786.69,Tupias e Plainas,Ferramentas Elétricas e Máquinas
11657889,Serra Mármore 125mm Corte em Ângulo 1450,529.9,Serra Elétrica,Ferramentas Elétricas e Máquinas
11658189,Jogo de Chaves de Fenda/Phillips com 6 P,137.94,Chave de Fenda e Philips,Ferramentas Manuais
11658289,Jogo de Chave Fenda/Phillips com 10 peça,241,Chave de Fenda e Philips,Ferramentas Manuais
11661589,Extensão de 5 pol. para Chave Soquete,29.89,Extensão P/ Soquete,Ferramentas Manuais
11661689,Extensão Articulada de 5 pol. com Dupla ,30.3,Extensão P/ Soquete,Ferramentas Manuais
11662489,Jogo de Chaves Phillips e Fenda Isolada ,245.53,Ferramentas Isoladas,Ferramentas Manuais
11662689,Alicate Bomba Água 10 pol.,148.78,Alicates,Ferramentas Manuais
11663789,Soquete Estriado Longo 3/8Pol. com Encai,28.78,Soquete de 1/2,Ferramentas Manuais
11664089,Soquete Sextavado Longo 24mm com Encaixe,93.22,Soquetes de 3/4,Ferramentas Manuais
11667289,Adaptador Rosca Macho para Engate de 1/2,11.71,Acessórios Pneumáticos,Ferramentas Pneumáticas
11667389,Adaptador para Mangueira com Rosca Fêmea,8.78,Acessórios Pneumáticos,Ferramentas Pneumáticas
11667489,Adaptador Dupla Rosca Macho 1/4 Pol. NPT,12.27,Acessórios Pneumáticos,Ferramentas Pneumáticas
11667789,Engate Rápido 1/4 Rosca Femea 1/2,22.11,Acessórios Pneumáticos,Ferramentas Pneumáticas
11668389,Tampa com Rosca do Reservatório SG 2000,88.78,Sangrador de Freios,Injeção Eletrônica e Motor
11669289,Medidor de Pressão da Bomba Auxiliar dos,611,Equipamento p/ Caminhões,Equipamento Caminhões
11669689,Tampa do Reservatório de Arrefecimento d,77.67,Arrefecimento e Outros,Injeção Eletrônica e Motor
11669789,Tampa de Reservatório Arrefecimento Golf,77.67,Arrefecimento e Outros,Injeção Eletrônica e Motor
11670089,Cuba Ultrassônica de 3 Litros 110V sem T,584.33,Limpeza de Bicos,Injeção Eletrônica e Motor
11670489,Cuba Ultrassônica de 1 Litro com Tempori,837.67,Limpeza de Bicos,Injeção Eletrônica e Motor
11670589,Cuba Ultrassônica de 1 Litro sem Tempori,578.51,Limpeza de Bicos,Injeção Eletrônica e Motor
11671389,Conjunto de Teste de Compressão de Motor,900.79,Equipamento p/ Caminhões,Equipamento Caminhões
11671689,Cabo Sistema Obd-can,245.75,Scanners Automotivo,Injeção Eletrônica e Motor
11672089,Instalador da Bucha da Suspenção Traseir,155.9,Linha Volkswagen,Ferramentas Automotivas
11672389,Adaptador Avulso para Sistema de Arrefec,128.78,Equipamento p/ Caminhões,Equipamento Caminhões
11672689,Equipamento para Alinhamento Técnico de ,3944.33,Alinhamento e Balanceamento,Equipamento Auto Center
11672789,Kit Hidráulico - Bomba e Pistão de Dupla,1217.9,Alinhamento e Balanceamento,Equipamento Auto Center
11672989,Jogo de 7 Chaves Tork Tipo Canivete Dobr,29.89,Chave Tork Tipo L,Ferramentas Manuais
11674589,Jogo de Chave Tork Longa com Furo com 10,47.67,Chave Tork Tipo L,Ferramentas Manuais
11674889,Vulcanizador para Câmara de Ar 220V,599.89,Equipamentos Borracharia,Borracharia
11675189,Chave Canhão Longa de 1/4 Pol. x 255 mm,41,Chave Canhão,Ferramentas Manuais
11675489,Fita Transparente Autoadesiva 48mm x 50m,5.44,Fitas Adesivas,Ferramentas em Geral
11675689,Alicate Bomba D Água Isolado de 10 Pol.,158.78,Alicates,Ferramentas Manuais
11675789,"Cálibre de folga 0,05 mm a 1 mm 20 lâmin",31,Instrumentos P/ Medidas,Injeção Eletrônica e Motor
11675989,Broca de aço rápido 3/32 Pol. DIN 338 HS,3.22,Brocas,Ferramentas em Geral
11676089,Chave Biela Tork E10,64.33,Chave Tork Tipo L,Ferramentas Manuais
11676289,Chave Tork Tipo L Longa T25,18.78,Chave Tork Tipo L,Ferramentas Manuais
11676489,Chave L Tipo Torx T20,38.78,Chave Tork Tipo L,Ferramentas Manuais
11676889,Jogo de Chaves Fixas Intercambiáveis 9 P,592.11,Cabeça Intercambiável,Ferramentas Manuais
11676989,Soquete de Impacto Sextavado Longo com E,131,Soquetes de 3/4,Ferramentas Manuais
11677189,Soquete de Impacto Longo Sextavado de 33,155.44,Soquetes de 3/4,Ferramentas Manuais
11677289,Soquete Estriado 12mm com Encaixe de 3/8,12.11,Soquetes 3/8,Ferramentas Manuais
11677389,Soquete Sextavado Longo de 6mm com Encai,9.9,Soquetes 1/4,Ferramentas Manuais
11677489,Jogo de Soquetes Sextavados com Encaixe ,59.89,Jogo de Soquetes,Ferramentas Manuais
11677589,Soquete Sextavado Longo de 9mm com Encai,14.9,Soquetes 1/4,Ferramentas Manuais
11677689,Soquete Sextavado de 8mm com Encaixe de ,9.52,Soquetes 1/4,Ferramentas Manuais
11677789,Soquete Sextavado de 13mm com Encaixe de,8.9,Soquetes 1/4,Ferramentas Manuais
11677889,Soquete Sextavado com Encaixe de 3/4 Pol,33.52,Soquetes de 3/4,Ferramentas Manuais
11678089,Soquete Sextavado de Impacto Longo com E,38.78,Soquete de 1/2,Ferramentas Manuais
11678189,Jogo de Soquetes de Impacto Sextavado co,241,Jogo de Soquetes,Ferramentas Manuais
11678289,Soquete de Impacto Sextavado 22mm com En,98.78,Soquetes 1 pol,Ferramentas Manuais
11678389,Soquete Estriado 65mm com Encaixe de 1 P,284.33,Soquetes 1 pol,Ferramentas Manuais
11678489,Soquete Estriado 10mm com Encaixe de 3/8,12.11,Soquetes 3/8,Ferramentas Manuais
11678589,Soquete de Impacto Sextavado de 33mm com,70.04,Soquetes de 3/4,Ferramentas Manuais
11678689,Soquete Estriado 8mm com Encaixe de 3/8 ,11,Soquetes 3/8,Ferramentas Manuais
11678789,Soquete Sextavado de Impacto Longo 27mm ,39.49,Soquete de 1/2,Ferramentas Manuais
11678889,Soquete Sextavado de Impacto Longo com E,57.67,Soquete de 1/2,Ferramentas Manuais
11678989,Soquete Estriado 3/4 Pol. 30mm ,43.9,Soquetes de 3/4,Ferramentas Manuais
11679189,Soquete Sextavado Longo 20mm com Encaixe,36.56,Soquete de 1/2,Ferramentas Manuais
11679289,Bit Ponta Sextavada Philips,74.33,bits para parafusadeira,Ferramentas Manuais
11679589,Estante Gaveteiro com 12 Gavetas N°5 Azu,335.44,Móveis Para Oficina,Equipamento Auto Center
11679689,Manta de Borracha para Bancada de 1600mm,376.89,Móveis Para Oficina,Equipamento Auto Center
11681189,Alicate de Bico Meia Cana 6 Pol.,28.02,Alicates,Ferramentas Manuais
11681389,Registro Agulha Rosca 1/4 Polegada NPT,31,Acessórios Pneumáticos,Ferramentas Pneumáticas
11681489,Adaptador Macho para Mangueira com Espig,17.69,Acessórios Pneumáticos,Ferramentas Pneumáticas
11681589,Luva Rosca NPT 1/4 Pol.,9.8,Acessórios Pneumáticos,Ferramentas Pneumáticas
11681889,Montadora e Desmontadora de Pneus para M,5097.86,Desmontadora de Pneus,Equipamento Auto Center
11681989,Montadora e Desmontadora de Pneus MDE-20,5499.89,Desmontadora de Pneus,Equipamento Auto Center
11682089,Cavalete Móvel Vermelho para Alinhamento,3981.49,Alinhamento e Balanceamento,Equipamento Auto Center
11682189,Rampa Pneumática Pit Stop até 2 Ton. Ver,4666.56,Elevadores e Rampas,Equipamento Auto Center
11682289,Montadora de Pneus MDL-600 Trifásica 220,6989.9,Desmontadora de Pneus,Equipamento Auto Center
11683989,Soquete Sextavado Longo 11/16 Pol. com E,75.34,Soquete de 1/2,Ferramentas Manuais
11684089,Soquete Sextavado de 9mm com Encaixe de ,17.96,Soquete de 1/2,Ferramentas Manuais
11684189,Soquete Sextavado 5/16 Pol. com Encaixe ,22.11,Soquete de 1/2,Ferramentas Manuais
11684289,Soquete Sextavado de 9/16 Pol. e Encaixe,14.61,Soquete de 1/2,Ferramentas Manuais
11684389,Soquete Sextavado 1.3/16 Pol. com Encaix,25.2,Soquete de 1/2,Ferramentas Manuais
11684489,Soquete Estriado 8mm com Encaixe 1/2Pol.,15.09,Soquete de 1/2,Ferramentas Manuais
11684589,Jogo de Soquetes Estriado e Acessórios c,478.78,Jogo de Soquetes,Ferramentas Manuais
11684689,Soquete Estriado 29/32 Pol. com Encaixe ,17.62,Soquete de 1/2,Ferramentas Manuais
11684789,Soquete Sextavado de 3/4 Pol. com Encaix,34.41,Soquetes de 3/4,Ferramentas Manuais
11684889,Soquete Sextavado de 1.1/4 Pol. com Enca,40.22,Soquetes de 3/4,Ferramentas Manuais
11684989,Soquete Sextavado de 1.7/8 Pol. com Enca,85.6,Soquetes de 3/4,Ferramentas Manuais
11685089,Soquete Fêmea Tork de E14 com Encaixe de,31,Soquete de 1/2,Ferramentas Manuais
11685189,Jogo de Chaves L Hexagonais com 9 Peças,47.67,Jogo de Chave Allen,Ferramentas Manuais
11685289,"Soquete Sextavado de Impacto de 1/2"" com",35.72,Soquete de 1/2,Ferramentas Manuais
11685589,Chave de Biela de 1/2 Pol.,45.44,Chave L Biela,Ferramentas Manuais
11685689,Soquete Estriado 33mm com Encaixe 1/2Pol,26.9,Soquete de 1/2,Ferramentas Manuais
